Date,Year,Month,Day,Daily Rainfall Total (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
1985-03-19,1985,3,19,0.0,27.7,32.7,24.5,11.2,37.1
1985-03-18,1985,3,18,0.0,26.8,31.7,23.2,11.1,48.6
1985-03-17,1985,3,17,5.9,27.3,30.7,23.2,13.4,47.2
1985-03-16,1985,3,16,14.8,26.2,29.8,24.2,8.8,51.5
1985-03-15,1985,3,15,0.0,27.4,32.2,24.7,12.3,40.0
1985-03-14,1985,3,14,0.0,27.3,33.3,24.3,11.2,36.7
1985-03-13,1985,3,13,0.6,27.4,32.1,24.5,9.7,37.1
1985-03-12,1985,3,12,0.0,27.9,32.5,24.6,14.6,45.4
1985-03-11,1985,3,11,0.0,27.9,32.5,25.5,17.8,50.0
1985-03-10,1985,3,10,0.0,28.0,32.7,24.7,13.3,36.4
1985-03-09,1985,3,9,0.0,26.7,31.5,23.6,7.4,41.4
1985-03-08,1985,3,8,2.9,25.9,31.7,24.0,3.5,31.3
1985-03-07,1985,3,7,0.4,25.5,28.4,23.6,5.4,37.4
1985-03-06,1985,3,6,2.0,25.6,29.3,23.3,6.9,45.7
1985-03-05,1985,3,5,6.6,26.6,30.1,23.5,7.1,42.8
1985-03-04,1985,3,4,0.0,26.9,32.8,23.5,8.5,39.2
1985-03-03,1985,3,3,0.0,26.7,29.7,23.7,3.8,35.3
1985-03-02,1985,3,2,0.0,26.2,29.4,23.4,5.4,48.2
1985-03-01,1985,3,1,23.8,25.9,31.3,23.1,4.6,33.8
1985-02-28,1985,2,28,5.7,27.1,32.0,23.1,4.5,44.6
1985-02-27,1985,2,27,0.0,27.5,33.0,24.5,6.2,36.4
1985-02-26,1985,2,26,0.0,27.2,33.7,24.2,6.1,43.6
1985-02-25,1985,2,25,0.0,27.9,32.0,25.1,8.6,27.4
1985-02-24,1985,2,24,4.0,27.5,32.0,24.9,10.6,42.1
1985-02-23,1985,2,23,4.0,26.9,33.3,22.4,8.7,64.4
1985-02-22,1985,2,22,0.0,28.4,33.0,25.5,12.0,34.6
1985-02-21,1985,2,21,0.0,28.0,33.1,25.6,11.2,38.5
1985-02-20,1985,2,20,0.0,27.7,32.7,24.6,10.8,28.4
1985-02-19,1985,2,19,0.0,27.8,33.1,24.9,11.4,32.8
1985-02-18,1985,2,18,0.0,27.7,33.0,24.4,8.3,35.6
1985-02-17,1985,2,17,11.2,26.6,31.4,22.2,7.4,54.4
1985-02-16,1985,2,16,12.2,26.6,32.9,23.2,6.5,44.3
1985-02-15,1985,2,15,0.0,27.6,32.0,24.8,10.4,30.6
1985-02-14,1985,2,14,0.0,26.4,30.4,23.7,9.2,49.3
1985-02-13,1985,2,13,4.9,26.1,33.0,23.4,7.0,45.4
1985-02-12,1985,2,12,15.0,25.5,30.9,23.9,5.3,46.1
1985-02-11,1985,2,11,0.7,26.8,32.4,24.5,4.7,39.6
1985-02-10,1985,2,10,1.4,26.2,31.2,24.3,2.3,32.4
1985-02-09,1985,2,9,1.5,27.2,32.3,24.6,5.4,36.7
1985-02-08,1985,2,8,0.0,27.5,32.1,24.0,9.4,33.8
1985-02-07,1985,2,7,0.0,27.3,31.5,24.3,7.3,28.4
1985-02-06,1985,2,6,0.0,27.5,31.9,24.7,14.1,40.3
1985-02-05,1985,2,5,0.0,27.3,31.9,24.2,10.9,33.5
1985-02-04,1985,2,4,0.0,27.0,31.0,24.2,10.3,36.4
1985-02-03,1985,2,3,0.0,26.9,32.0,24.2,11.8,42.8
1985-02-02,1985,2,2,0.0,25.7,30.5,22.3,13.2,42.8
1985-02-01,1985,2,1,18.7,25.7,30.3,22.5,15.2,59.4
1985-01-31,1985,1,31,35.5,25.8,29.5,23.5,16.3,55.8
1985-01-30,1985,1,30,13.7,26.0,31.5,24.5,12.1,60.1
1985-01-29,1985,1,29,24.5,25.5,27.9,23.0,12.3,51.8
1985-01-28,1985,1,28,0.0,27.7,32.0,25.5,21.2,53.3
1985-01-27,1985,1,27,0.0,27.8,32.6,25.0,21.0,49.7
1985-01-26,1985,1,26,0.0,27.6,32.5,24.8,14.2,47.2
1985-01-25,1985,1,25,0.0,27.4,33.0,24.0,13.2,39.6
1985-01-24,1985,1,24,0.0,27.4,32.6,24.2,16.2,45.7
1985-01-23,1985,1,23,0.0,27.4,32.9,24.0,13.0,38.2
1985-01-22,1985,1,22,0.0,27.3,32.1,24.4,14.7,38.2
1985-01-21,1985,1,21,0.0,26.8,31.9,23.0,11.2,47.9
1985-01-20,1985,1,20,0.0,26.8,31.9,23.2,12.9,42.8
1985-01-19,1985,1,19,0.0,26.9,31.8,23.9,16.0,50.0
1985-01-18,1985,1,18,0.0,27.0,32.5,23.2,12.3,47.5
1985-01-17,1985,1,17,0.0,26.5,32.7,22.2,9.8,33.8
1985-01-16,1985,1,16,0.0,26.4,31.8,22.9,11.6,41.0
1985-01-15,1985,1,15,0.0,26.3,31.3,23.0,12.6,51.5
1985-01-14,1985,1,14,0.0,26.9,31.4,23.9,15.6,49.7
1985-01-13,1985,1,13,0.0,26.6,31.1,23.4,14.6,46.8
1985-01-12,1985,1,12,0.0,26.5,31.1,23.1,13.1,45.0
1985-01-11,1985,1,11,0.0,26.5,31.4,23.4,12.9,40.7
1985-01-10,1985,1,10,0.0,26.8,30.9,23.8,13.8,45.4
1985-01-09,1985,1,9,0.0,26.7,31.0,23.4,12.8,38.9
1985-01-08,1985,1,8,0.0,26.7,31.0,23.5,12.7,49.7
1985-01-07,1985,1,7,0.0,26.6,30.6,23.5,11.6,48.2
1985-01-06,1985,1,6,9.2,25.6,30.2,24.0,6.8,33.8
1985-01-05,1985,1,5,0.7,26.2,30.6,24.2,10.2,40.0
1985-01-04,1985,1,4,0.1,26.4,31.4,22.8,8.8,36.0
1985-01-03,1985,1,3,0.0,25.9,31.1,22.6,8.1,51.5
1985-01-02,1985,1,2,27.1,23.7,25.1,22.6,6.0,36.7
1985-01-01,1985,1,1,0.3,26.4,31.1,23.5,9.5,44.6
1984-12-31,1984,12,31,0.0,26.5,30.7,23.9,11.7,47.2
1984-12-30,1984,12,30,0.0,25.7,29.1,23.0,8.2,42.8
1984-12-29,1984,12,29,7.3,24.1,25.5,22.2,6.9,51.1
1984-12-28,1984,12,28,53.0,24.7,27.1,22.4,8.1,34.6
1984-12-27,1984,12,27,17.8,26.2,29.2,23.7,10.7,51.5
1984-12-26,1984,12,26,1.7,26.3,29.4,24.3,12.0,47.5
1984-12-25,1984,12,25,0.2,27.0,30.7,24.2,10.4,46.4
1984-12-24,1984,12,24,17.1,25.3,29.6,22.8,8.7,41.8
1984-12-23,1984,12,23,52.6,25.1,29.9,22.7,3.7,43.2
1984-12-22,1984,12,22,18.7,25.3,29.6,23.2,1.6,38.9
1984-12-21,1984,12,21,2.3,25.4,28.2,23.7,1.5,34.2
1984-12-20,1984,12,20,1.2,26.5,31.8,23.6,4.2,33.5
1984-12-19,1984,12,19,3.2,25.6,30.4,23.8,3.2,41.4
1984-12-18,1984,12,18,58.4,25.9,31.5,22.0,4.7,45.0
1984-12-17,1984,12,17,0.3,24.7,26.8,22.9,4.0,31.3
1984-12-16,1984,12,16,8.5,25.9,31.4,23.7,3.1,36.7
1984-12-15,1984,12,15,2.5,26.5,30.9,24.6,6.7,46.4
1984-12-14,1984,12,14,18.3,27.0,31.3,24.2,9.4,36.4
1984-12-13,1984,12,13,0.0,27.0,31.4,24.7,9.2,37.4
1984-12-12,1984,12,12,0.0,26.3,30.8,23.3,9.7,39.2
1984-12-11,1984,12,11,0.0,25.5,28.5,23.2,5.9,37.4
1984-12-10,1984,12,10,2.4,26.0,30.7,23.3,4.3,29.5
1984-12-09,1984,12,9,0.6,25.8,29.2,23.6,6.4,45.4
1984-12-08,1984,12,8,0.3,24.8,29.0,22.9,9.3,42.1
1984-12-07,1984,12,7,5.1,26.2,29.0,24.0,8.7,46.1
1984-12-06,1984,12,6,0.0,26.8,32.2,24.2,7.2,45.7
1984-12-05,1984,12,5,2.7,26.4,30.8,24.6,2.8,40.3
1984-12-04,1984,12,4,3.2,26.4,32.2,23.8,4.8,32.8
1984-12-03,1984,12,3,0.0,26.5,30.5,23.5,3.6,27.0
1984-12-02,1984,12,2,0.0,26.8,31.0,23.9,7.7,38.9
1984-12-01,1984,12,1,0.0,26.5,30.9,24.5,4.2,38.5
1984-11-30,1984,11,30,0.0,26.7,31.4,24.0,4.1,26.3
1984-11-29,1984,11,29,0.8,26.1,31.0,23.9,2.1,27.0
1984-11-28,1984,11,28,0.0,26.6,30.9,23.7,3.0,44.6
1984-11-27,1984,11,27,0.0,25.5,28.0,23.8,3.8,32.0
1984-11-26,1984,11,26,5.9,24.6,26.3,23.2,4.8,36.0
1984-11-25,1984,11,25,0.0,25.5,30.1,22.8,9.4,40.7
1984-11-24,1984,11,24,7.9,26.1,31.8,23.6,4.4,38.2
1984-11-23,1984,11,23,29.0,26.3,30.7,23.5,3.6,31.3
1984-11-22,1984,11,22,0.0,27.6,31.7,24.6,9.9,40.0
1984-11-21,1984,11,21,0.0,27.4,31.5,25.0,9.5,38.5
1984-11-20,1984,11,20,0.0,26.4,31.2,24.3,3.7,38.5
1984-11-19,1984,11,19,1.1,26.2,30.7,24.3,2.0,43.6
1984-11-18,1984,11,18,3.5,25.9,30.0,24.2,2.8,31.3
1984-11-17,1984,11,17,23.2,26.3,32.2,23.2,4.7,45.0
1984-11-16,1984,11,16,0.0,27.0,31.2,24.5,6.2,30.6
1984-11-15,1984,11,15,1.1,26.4,31.0,23.5,3.7,30.6
1984-11-14,1984,11,14,35.4,25.3,29.8,23.8,3.7,27.0
1984-11-13,1984,11,13,2.1,25.9,30.1,24.2,3.8,31.7
1984-11-12,1984,11,12,3.4,26.7,31.7,24.3,2.8,47.5
1984-11-11,1984,11,11,0.0,27.0,32.0,24.3,2.3,24.8
1984-11-10,1984,11,10,1.3,27.4,31.9,24.0,5.4,29.5
1984-11-09,1984,11,9,0.0,27.4,31.5,24.6,5.8,34.6
1984-11-08,1984,11,8,0.2,27.2,32.7,24.7,4.5,35.6
1984-11-07,1984,11,7,0.0,27.0,31.8,24.3,4.8,38.2
1984-11-06,1984,11,6,0.0,26.7,31.8,24.2,2.8,28.8
1984-11-05,1984,11,5,2.6,26.4,31.1,24.0,4.3,44.3
1984-11-04,1984,11,4,0.6,26.5,31.0,24.2,2.8,27.4
1984-11-03,1984,11,3,2.3,26.3,30.9,23.6,4.6,26.6
1984-11-02,1984,11,2,7.3,26.2,31.9,23.7,4.5,43.9
1984-11-01,1984,11,1,0.0,26.9,32.2,24.3,4.2,37.4
1984-10-31,1984,10,31,0.0,27.5,31.6,24.8,5.7,27.4
1984-10-30,1984,10,30,0.0,27.0,31.3,24.6,4.4,29.9
1984-10-29,1984,10,29,0.0,26.3,29.7,21.2,4.0,58.0
1984-10-28,1984,10,28,47.2,26.4,30.0,22.9,4.8,32.0
1984-10-27,1984,10,27,17.0,26.2,29.0,23.1,5.0,48.6
1984-10-26,1984,10,26,31.1,28.2,32.9,25.5,5.5,36.4
1984-10-25,1984,10,25,0.0,27.9,32.8,24.5,5.2,42.1
1984-10-24,1984,10,24,0.0,27.6,32.6,24.2,5.0,37.1
1984-10-23,1984,10,23,0.0,27.2,31.1,24.4,4.7,35.3
1984-10-22,1984,10,22,0.0,27.1,31.5,24.6,4.3,36.4
1984-10-21,1984,10,21,0.0,27.9,32.6,24.3,4.1,36.0
1984-10-20,1984,10,20,0.7,25.8,29.1,23.1,4.4,53.3
1984-10-19,1984,10,19,4.4,27.1,31.0,24.3,5.4,37.1
1984-10-18,1984,10,18,0.2,27.4,31.5,25.0,5.6,51.5
1984-10-17,1984,10,17,0.0,27.7,32.5,23.5,4.1,37.8
1984-10-16,1984,10,16,29.2,26.7,31.5,22.8,2.3,30.2
1984-10-15,1984,10,15,0.0,27.9,31.6,25.5,6.8,43.9
1984-10-14,1984,10,14,0.0,27.9,31.7,25.4,6.3,33.8
1984-10-13,1984,10,13,0.0,27.8,32.6,24.9,4.7,37.1
1984-10-12,1984,10,12,0.0,27.0,31.1,22.7,6.8,49.3
1984-10-11,1984,10,11,20.7,27.3,31.3,24.6,5.5,34.2
1984-10-10,1984,10,10,0.0,28.1,33.4,25.4,5.7,41.4
1984-10-09,1984,10,9,0.0,28.6,32.3,25.4,7.2,36.7
1984-10-08,1984,10,8,0.0,28.0,31.1,26.0,11.8,51.1
1984-10-07,1984,10,7,0.0,28.2,32.0,25.9,9.1,31.3
1984-10-06,1984,10,6,0.0,28.0,32.0,25.4,6.3,24.5
1984-10-05,1984,10,5,8.2,26.5,30.8,22.0,4.7,48.2
1984-10-04,1984,10,4,24.6,27.4,31.4,24.1,4.8,31.0
1984-10-03,1984,10,3,0.0,26.9,31.0,24.5,4.7,34.9
1984-10-02,1984,10,2,4.2,26.8,32.4,24.4,4.1,30.2
1984-10-01,1984,10,1,0.0,28.0,33.0,24.3,3.1,28.8
1984-09-30,1984,9,30,0.0,26.3,30.1,22.8,4.7,73.8
1984-09-29,1984,9,29,46.5,27.5,32.4,22.8,8.6,45.0
1984-09-28,1984,9,28,2.3,28.0,32.1,23.0,11.0,54.0
1984-09-27,1984,9,27,20.5,26.3,29.2,23.1,1.2,49.7
1984-09-26,1984,9,26,0.0,28.2,31.9,25.2,7.3,28.1
1984-09-25,1984,9,25,3.0,27.7,31.1,25.5,7.8,37.8
1984-09-24,1984,9,24,0.0,27.6,32.0,24.9,6.9,38.9
1984-09-23,1984,9,23,0.0,27.5,32.0,24.3,8.0,41.4
1984-09-22,1984,9,22,0.0,27.2,31.6,24.4,7.7,36.4
1984-09-21,1984,9,21,16.0,25.4,28.7,23.5,3.5,49.7
1984-09-20,1984,9,20,0.0,26.2,30.6,24.0,4.6,49.7
1984-09-19,1984,9,19,2.4,26.2,29.4,22.2,4.9,37.4
1984-09-18,1984,9,18,16.3,26.6,30.9,24.0,2.7,33.8
1984-09-17,1984,9,17,2.2,26.6,31.3,24.4,4.4,33.8
1984-09-16,1984,9,16,2.8,26.8,32.2,24.0,4.0,32.8
1984-09-15,1984,9,15,0.0,26.9,32.0,22.9,4.7,31.3
1984-09-14,1984,9,14,0.0,27.1,31.3,23.2,5.7,35.6
1984-09-13,1984,9,13,1.1,27.8,31.8,24.5,5.5,30.6
1984-09-12,1984,9,12,0.0,26.3,30.0,23.6,4.7,31.3
1984-09-11,1984,9,11,0.0,25.5,31.9,21.5,6.7,42.1
1984-09-10,1984,9,10,20.5,24.5,28.0,21.0,5.9,49.7
1984-09-09,1984,9,9,1.6,26.4,30.8,23.6,4.0,28.8
1984-09-08,1984,9,8,1.7,25.1,27.4,23.0,1.7,24.1
1984-09-07,1984,9,7,8.0,26.0,30.7,23.2,4.1,32.4
1984-09-06,1984,9,6,13.5,26.8,30.7,24.5,4.0,24.5
1984-09-05,1984,9,5,0.0,27.5,31.9,24.4,6.6,32.8
1984-09-04,1984,9,4,0.0,27.5,32.0,23.9,8.5,31.0
1984-09-03,1984,9,3,1.8,26.2,29.0,22.6,9.0,42.5
1984-09-02,1984,9,2,26.5,28.3,31.8,25.5,9.0,49.0
1984-09-01,1984,9,1,0.0,28.0,31.6,25.1,10.9,43.6
1984-08-31,1984,8,31,0.0,27.2,29.7,25.2,8.9,40.0
1984-08-30,1984,8,30,0.0,27.3,31.4,23.0,7.1,62.6
1984-08-29,1984,8,29,0.5,28.0,31.4,25.3,9.6,29.5
1984-08-28,1984,8,28,22.5,26.6,31.9,22.4,5.8,77.8
1984-08-27,1984,8,27,0.0,28.5,31.8,26.2,9.9,31.3
1984-08-26,1984,8,26,0.0,27.5,31.8,24.7,7.1,38.5
1984-08-25,1984,8,25,1.3,26.9,30.2,23.9,5.8,43.6
1984-08-24,1984,8,24,22.2,26.8,30.7,23.5,3.5,43.9
1984-08-23,1984,8,23,1.8,26.2,29.1,24.0,2.4,48.6
1984-08-22,1984,8,22,0.0,27.6,31.7,24.9,5.7,42.8
1984-08-21,1984,8,21,7.2,26.8,30.3,23.6,8.7,35.6
1984-08-20,1984,8,20,0.0,28.0,32.0,24.9,9.9,35.6
1984-08-19,1984,8,19,4.7,26.9,30.5,22.5,8.6,57.2
1984-08-18,1984,8,18,7.9,27.9,31.4,24.5,9.5,46.8
1984-08-17,1984,8,17,0.0,28.7,32.7,26.0,7.1,37.4
1984-08-16,1984,8,16,0.0,28.6,32.3,26.1,10.8,35.3
1984-08-15,1984,8,15,0.0,28.3,32.5,25.4,11.5,42.8
1984-08-14,1984,8,14,0.0,28.1,31.8,25.6,12.0,41.8
1984-08-13,1984,8,13,0.3,26.9,31.7,25.4,6.6,48.6
1984-08-12,1984,8,12,0.0,26.2,29.7,22.6,5.9,34.9
1984-08-11,1984,8,11,12.1,27.9,30.9,22.4,10.3,57.2
1984-08-10,1984,8,10,0.0,28.5,32.4,26.0,7.8,33.1
1984-08-09,1984,8,9,0.0,27.8,31.5,25.3,10.9,36.7
1984-08-08,1984,8,8,0.0,26.3,29.9,22.6,7.5,39.6
1984-08-07,1984,8,7,4.6,25.8,27.9,24.0,6.2,33.8
1984-08-06,1984,8,6,0.0,27.1,32.8,24.2,5.6,42.1
1984-08-05,1984,8,5,10.2,26.3,31.0,22.8,6.1,39.6
1984-08-04,1984,8,4,0.0,27.8,32.3,23.9,9.3,36.4
1984-08-03,1984,8,3,0.0,26.3,30.4,24.4,8.0,52.6
1984-08-02,1984,8,2,0.1,27.5,31.3,24.5,9.2,44.3
1984-08-01,1984,8,1,7.3,28.3,31.6,24.6,9.9,45.4
1984-07-31,1984,7,31,1.3,27.8,31.4,24.5,11.2,43.6
1984-07-30,1984,7,30,0.0,28.3,32.1,25.2,9.5,32.0
1984-07-29,1984,7,29,0.0,28.2,31.6,26.5,10.5,42.5
1984-07-28,1984,7,28,1.5,27.4,31.8,25.5,8.1,44.6
1984-07-27,1984,7,27,0.1,26.7,29.1,24.8,4.2,37.4
1984-07-26,1984,7,26,0.0,27.5,31.3,24.7,4.5,26.6
1984-07-25,1984,7,25,0.0,28.2,31.9,25.3,8.3,29.5
1984-07-24,1984,7,24,0.0,27.0,31.2,24.0,4.5,31.3
1984-07-23,1984,7,23,2.5,26.7,31.2,24.2,4.8,40.0
1984-07-22,1984,7,22,0.0,27.2,29.9,24.8,6.8,31.0
1984-07-21,1984,7,21,0.0,27.6,30.6,25.5,6.8,24.8
1984-07-20,1984,7,20,0.0,26.7,30.5,23.2,7.0,27.4
1984-07-19,1984,7,19,8.0,24.4,25.5,23.2,0.8,22.7
1984-07-18,1984,7,18,49.2,24.6,27.5,22.5,1.3,20.5
1984-07-17,1984,7,17,44.2,24.0,26.8,22.7,1.2,23.8
1984-07-16,1984,7,16,10.4,26.1,32.1,22.6,5.5,40.7
1984-07-15,1984,7,15,0.0,27.9,31.5,25.3,4.8,29.9
1984-07-14,1984,7,14,0.0,27.8,31.6,24.5,7.2,34.2
1984-07-13,1984,7,13,0.0,27.3,32.1,23.2,5.5,29.9
1984-07-12,1984,7,12,6.3,25.4,27.8,23.9,3.8,30.2
1984-07-11,1984,7,11,0.0,26.8,31.1,24.7,4.8,46.4
1984-07-10,1984,7,10,0.3,28.0,30.9,25.8,10.8,31.3
1984-07-09,1984,7,9,2.9,27.4,30.1,26.2,10.5,41.8
1984-07-08,1984,7,8,0.2,28.3,33.0,26.2,14.5,42.8
1984-07-07,1984,7,7,0.0,28.6,31.7,25.9,11.3,31.3
1984-07-06,1984,7,6,0.1,28.3,32.2,24.9,8.5,42.5
1984-07-05,1984,7,5,0.0,28.0,31.4,25.3,11.3,32.8
1984-07-04,1984,7,4,0.0,27.7,30.5,25.5,9.5,36.7
1984-07-03,1984,7,3,0.0,27.5,30.7,25.0,3.9,27.7
1984-07-02,1984,7,2,0.0,27.4,31.3,25.1,4.7,34.9
1984-07-01,1984,7,1,0.2,27.7,31.8,25.6,5.8,26.6
1984-06-30,1984,6,30,0.0,27.7,32.0,22.2,9.6,63.4
1984-06-29,1984,6,29,10.3,27.7,31.0,25.4,8.7,41.8
1984-06-28,1984,6,28,0.0,27.9,31.5,26.0,11.4,31.3
1984-06-27,1984,6,27,3.9,27.3,29.7,25.0,6.0,38.5
1984-06-26,1984,6,26,0.3,27.9,30.5,26.2,9.9,42.5
1984-06-25,1984,6,25,0.0,28.2,32.2,25.1,8.4,32.4
1984-06-24,1984,6,24,5.6,25.9,28.9,23.0,3.4,48.2
1984-06-23,1984,6,23,0.0,27.8,31.4,24.0,10.0,35.3
1984-06-22,1984,6,22,0.0,28.9,32.2,27.0,11.3,37.1
1984-06-21,1984,6,21,0.0,28.8,32.0,26.5,17.3,42.1
1984-06-20,1984,6,20,0.0,27.9,32.0,25.0,10.6,35.6
1984-06-19,1984,6,19,0.0,27.9,30.7,26.3,8.0,34.6
1984-06-18,1984,6,18,0.0,27.8,31.5,24.3,9.5,29.9
1984-06-17,1984,6,17,16.4,26.0,28.5,21.4,5.2,60.1
1984-06-16,1984,6,16,1.7,28.2,31.5,25.6,7.7,43.2
1984-06-15,1984,6,15,0.0,27.6,31.4,24.6,7.8,34.6
1984-06-14,1984,6,14,0.0,28.0,32.3,25.2,7.5,33.1
1984-06-13,1984,6,13,0.0,28.7,32.7,25.8,7.3,33.5
1984-06-12,1984,6,12,0.0,28.5,32.6,25.8,7.5,34.9
1984-06-11,1984,6,11,0.0,27.6,31.4,23.0,7.7,44.3
1984-06-10,1984,6,10,2.0,27.4,30.5,25.1,10.0,40.0
1984-06-09,1984,6,9,43.0,27.8,31.5,25.2,6.5,28.8
1984-06-08,1984,6,8,0.0,27.5,31.2,24.7,6.4,24.8
1984-06-07,1984,6,7,1.2,27.1,31.9,25.0,4.5,33.8
1984-06-06,1984,6,6,0.0,28.0,31.4,25.8,13.9,37.4
1984-06-05,1984,6,5,121.1,25.5,27.1,23.7,6.3,39.6
1984-06-04,1984,6,4,1.9,26.7,30.6,25.0,4.0,27.4
1984-06-03,1984,6,3,3.2,26.5,30.7,24.1,5.1,36.4
1984-06-02,1984,6,2,0.3,26.2,30.2,22.5,6.3,39.6
1984-06-01,1984,6,1,44.1,26.4,30.4,23.2,9.2,47.9
1984-05-31,1984,5,31,0.0,28.2,32.2,25.8,6.7,32.4
1984-05-30,1984,5,30,0.0,28.6,32.0,25.8,10.4,31.7
1984-05-29,1984,5,29,0.0,28.4,31.7,26.0,11.8,30.6
1984-05-28,1984,5,28,0.0,27.8,31.2,24.4,12.8,36.4
1984-05-27,1984,5,27,23.7,24.6,26.3,22.3,5.4,28.8
1984-05-26,1984,5,26,13.7,25.6,29.5,23.7,3.1,51.1
1984-05-25,1984,5,25,27.2,25.5,28.6,21.9,3.7,52.6
1984-05-24,1984,5,24,0.0,27.7,32.0,24.4,9.3,33.8
1984-05-23,1984,5,23,1.4,27.4,31.1,25.4,2.6,33.5
1984-05-22,1984,5,22,0.0,27.9,32.4,24.9,7.0,32.8
1984-05-21,1984,5,21,0.2,27.3,31.9,24.5,4.5,41.8
1984-05-20,1984,5,20,0.1,27.8,31.5,25.2,8.4,33.8
1984-05-19,1984,5,19,0.0,27.3,31.1,24.6,4.1,35.6
1984-05-18,1984,5,18,0.0,27.7,32.6,25.2,3.6,31.0
1984-05-17,1984,5,17,6.8,28.4,31.1,25.5,9.2,47.2
1984-05-16,1984,5,16,0.0,28.4,31.6,25.5,9.4,26.6
1984-05-15,1984,5,15,5.1,26.7,29.4,23.8,4.8,42.1
1984-05-14,1984,5,14,0.0,27.7,32.8,24.5,5.4,33.5
1984-05-13,1984,5,13,0.0,27.3,32.7,24.9,3.2,44.6
1984-05-12,1984,5,12,0.0,27.3,31.0,24.9,5.6,32.4
1984-05-11,1984,5,11,0.0,26.9,31.8,24.9,4.2,60.1
1984-05-10,1984,5,10,0.0,28.1,31.9,25.3,7.4,33.5
1984-05-09,1984,5,9,4.7,26.7,29.7,23.5,5.4,38.9
1984-05-08,1984,5,8,0.0,27.3,31.3,24.2,2.9,20.5
1984-05-07,1984,5,7,8.0,26.0,32.0,23.8,3.4,39.2
1984-05-06,1984,5,6,16.0,26.4,31.4,22.5,5.0,51.5
1984-05-05,1984,5,5,0.0,28.4,32.9,25.5,3.7,32.8
1984-05-04,1984,5,4,0.1,27.3,31.7,22.9,4.1,45.0
1984-05-03,1984,5,3,33.5,27.2,31.5,24.4,3.9,25.2
1984-05-02,1984,5,2,46.0,25.9,30.8,23.5,2.9,41.0
1984-05-01,1984,5,1,0.0,28.1,32.4,25.3,4.0,25.9
1984-04-30,1984,4,30,38.7,26.7,30.2,23.7,2.9,31.0
1984-04-29,1984,4,29,0.0,27.8,32.7,25.5,4.0,22.3
1984-04-28,1984,4,28,0.4,27.4,31.6,24.4,5.0,39.2
1984-04-27,1984,4,27,4.8,28.0,31.5,25.2,5.7,26.6
1984-04-26,1984,4,26,0.0,28.1,32.6,25.0,4.1,31.3
1984-04-25,1984,4,25,0.0,27.8,31.7,24.9,4.1,28.8
1984-04-24,1984,4,24,0.0,27.3,32.3,23.7,8.3,46.8
1984-04-23,1984,4,23,3.2,25.8,28.1,22.7,3.7,43.6
1984-04-22,1984,4,22,24.8,28.0,31.3,26.0,3.8,42.1
1984-04-21,1984,4,21,0.0,27.9,31.3,25.5,6.4,34.6
1984-04-20,1984,4,20,0.0,27.8,31.4,25.2,4.5,40.3
1984-04-19,1984,4,19,1.2,26.6,30.1,23.0,7.7,48.2
1984-04-18,1984,4,18,19.1,27.2,30.6,24.5,4.2,29.5
1984-04-17,1984,4,17,0.0,27.6,32.0,24.7,4.9,28.1
1984-04-16,1984,4,16,13.6,26.6,30.9,22.8,4.7,44.3
1984-04-15,1984,4,15,20.6,27.7,31.9,24.5,6.4,28.4
1984-04-14,1984,4,14,0.2,25.8,29.3,24.4,3.7,40.7
1984-04-13,1984,4,13,0.0,26.5,29.7,23.7,7.7,26.6
1984-04-12,1984,4,12,13.5,26.8,29.0,25.0,3.3,28.1
1984-04-11,1984,4,11,0.2,27.3,30.8,25.1,2.5,32.0
1984-04-10,1984,4,10,0.0,27.2,30.5,24.2,7.4,30.6
1984-04-09,1984,4,9,3.0,27.6,31.6,25.2,4.7,45.0
1984-04-08,1984,4,8,0.0,28.3,32.2,24.7,4.8,24.5
1984-04-07,1984,4,7,1.6,27.8,32.4,24.0,5.9,44.3
1984-04-06,1984,4,6,6.2,27.2,32.5,24.6,2.5,36.4
1984-04-05,1984,4,5,0.0,27.2,32.6,24.7,4.0,43.2
1984-04-04,1984,4,4,0.0,27.7,32.5,25.1,3.5,34.9
1984-04-03,1984,4,3,0.0,27.9,32.1,24.4,4.7,22.0
1984-04-02,1984,4,2,1.7,27.8,32.0,25.2,4.8,31.7
1984-04-01,1984,4,1,0.3,27.5,32.6,24.0,5.5,28.8
1984-03-31,1984,3,31,12.6,26.1,29.4,23.5,3.4,34.9
1984-03-30,1984,3,30,3.7,27.4,31.6,25.0,4.2,29.9
1984-03-29,1984,3,29,48.7,26.9,30.5,24.1,3.0,26.6
1984-03-28,1984,3,28,0.9,27.0,31.7,24.2,2.4,24.1
1984-03-27,1984,3,27,0.0,27.4,32.5,24.5,6.2,36.4
1984-03-26,1984,3,26,2.2,26.1,30.2,23.4,4.0,30.6
1984-03-25,1984,3,25,59.3,25.8,31.7,23.0,5.1,43.2
1984-03-24,1984,3,24,11.5,25.7,28.7,23.5,3.7,28.8
1984-03-23,1984,3,23,5.0,27.4,32.3,24.5,7.1,32.8
1984-03-22,1984,3,22,0.0,27.0,32.2,23.1,6.4,30.6
1984-03-21,1984,3,21,5.6,24.7,27.8,22.1,2.5,36.4
1984-03-20,1984,3,20,2.4,26.0,29.2,23.5,1.9,24.8
1984-03-19,1984,3,19,0.0,27.4,32.8,24.3,5.1,38.9
